Gene,Normalized_count.SRR5886303,Normalized_count.SRR5886304,Normalized_count.SRR5886305,Normalized_count.SRR5886306
CYP2C18,1.65981036071898,7.59095035081766,1.83924377772576,5.81855839418231
CYP2C19,1.65981036071898,2.16884295737648,0,0
CYP2C8,0,0,0.919621888862879,0
CYP2C9,0,4.33768591475295,0,0
CYP2D6,0,0,0,0
CYP2D7,4.97943108215695,1.08442147868824,7.35697511090303,9.30969343069169
CYP2E1,9.9588621643139,5.42210739344119,4.5981094443144,11.6371167883646
CYP2F1,0,0,0,0
CYP2G1P,0.829905180359492,0,0,1.16371167883646
CYP2J2,0,0,0,0
CYP2R1,204.156674368435,254.839047491736,57.0165571094985,64.0041423360054
CYP2S1,20.7476295089873,7.59095035081766,39.5437412211038,53.5307372264773
CYP2T1P,0,0,1.83924377772576,2.32742335767292
CYP2U1,146.89321692363,167.000907717989,51.4988257763212,41.8936204381126
CYP2W1,0,0,0,0
CYP39A1,5.80933626251644,10.8442147868824,2.75886566658864,3.49113503650939
CYP3A4,0.829905180359492,1.08442147868824,0,0
CYP3A43,0,0,0,0
CYP3A5,4.14952590179746,7.59095035081766,3.67848755545152,1.16371167883646
CYP3A7,0,0,0,0
CYP3A7-CYP3A51P,0,0,0,0
CYP46A1,0,0,0.919621888862879,1.16371167883646
CYP4A11,0,0,0,0
CYP4A22,0,0,0,0
CYP4B1,0,0,0,0
CYP4F11,0,0,4.5981094443144,1.16371167883646
CYP4F12,0,0,0,0
CYP4F2,0,0,0,0
CYP4F22,0,0,0,0
CYP4F24P,0,0,0,0
CYP4F29P,0,0,0,0
CYP4F3,0,1.08442147868824,0,1.16371167883646
CYP4F30P,4.97943108215695,4.33768591475295,3.67848755545152,3.49113503650939
CYP4F35P,0.829905180359492,0,0,1.16371167883646
CYP4F62P,0,0,0,1.16371167883646
CYP4F8,0,0,0,0
CYP4V2,40.6653538376151,42.2924376688413,13.7943283329432,12.8008284672011
CYP4X1,177.599708596931,194.111444685195,58.8558008872243,37.2387737227668
CYP4Z1,0,1.08442147868824,0,2.32742335767292
CYP4Z2P,0,0,0,0
CYP51A1,7743.84523793442,10466.8361122989,8218.66082076755,7915.56683944561
CYP51A1-AS1,0,0,7.35697511090303,2.32742335767292
CYP7A1,0,1.08442147868824,0,0
CYP7B1,0,0,0,0
CYP8B1,0,0,0,0
CYREN,1376.8126942164,1028.03156179645,1443.80636551472,1230.04324453014
CYS1,0.829905180359492,0,1.83924377772576,1.16371167883646
CYSLTR1,0,0,0,0
CYSLTR2,0,0,0,0
CYSRT1,6.63924144287594,3.25326443606471,6.43735322204015,12.8008284672011
CYSTM1,494.623487494257,325.326443606471,829.498943754317,759.90372628021
CYTH1,290.466813125822,251.585783055671,238.182069215486,313.038441607008
CYTH2,517.030927363963,222.306403131089,568.326327317259,557.417894162665
CYTH3,1198.38308043911,1071.40842094398,942.612436084451,896.057992704076
CYTH4,0.829905180359492,0,0,0
CYTIP,0,0,0,0
CYTL1,0,0,0,1.16371167883646
CYTOR,1004.18526823499,775.36135726209,681.439819647394,584.183262775904
CYYR1,0,0,0,0
CYYR1-AS1,0.829905180359492,0,0,0
CZ1P-ASNS,96.2690009217011,121.455205613083,7.35697511090303,6.98227007301877
CZIB,571.80466926769,498.833880196589,685.118307202845,585.34697445474
D21S2088E,0,0,0,0
D2HGDH,30.7064916733012,14.0974792229471,125.988198774214,124.517149635501
DAAM1,1191.74383899623,1465.05341770781,930.657351529234,932.133054748006
DAAM2,0,0,0,0
DAAM2-AS1,0,0,0,0
DAB1,0,0,0.919621888862879,0
DAB1-AS1,0,0,0,0
DAB2,6818.50096183359,8114.72592502408,4929.17332430503,4963.23031023751
DAB2IP,401.674107293994,208.208923908142,740.295620534618,934.460478105679
DACH1,0,0,0,0
DACH2,0,0,0,0
DACT1,0.829905180359492,3.25326443606471,0.919621888862879,2.32742335767292
DACT2,41.4952590179746,17.3507436590118,127.82744255194,138.481689781539
DACT3,0,0,0,0
DACT3-AS1,1.65981036071898,0,0,0
DAD1,2491.3753514392,2298.97353481906,2624.60087081466,2428.6662737317
DAG1,6219.30942161403,3891.98868701209,9486.81940550946,10430.3477774112
DAGLA,87.9699491181061,33.6170658393354,157.255342995552,171.06561678896
DAGLB,1185.10459755335,648.484044255566,1211.14202763241,1227.71582117247
DALRD3,351.879796472425,188.689337291753,375.205730656055,368.896602191158
DANCR,1340.29686628058,981.401438212855,1733.48726050653,1744.40380657586
DAND5,0.829905180359492,1.08442147868824,0.919621888862879,0
DANT1,0,0,0,0
DANT2,145.233406562911,137.721527793406,219.789631438228,271.144821168896
DAO,0,0,0,0
DAOA,0,0,0,0
DAOA-AS1,0,0,0,0
DAP,1983.47338105919,1603.8593669799,1197.34769929947,1470.93156204929
DAP3,5714.72707195546,5927.44780250991,5274.03153262861,4676.95723724374
DAPK1,1427.43691021833,1321.90978252096,1207.46354007696,1117.163211683
DAPK1-IT1,9.9588621643139,7.59095035081766,10.1158407774917,12.8008284672011
DAPK2,115.356820069969,78.0783464655531,129.666686329666,139.645401460375
DAPK3,458.937564738799,152.903428495042,413.829849988296,466.648383213421
DAPL1,0,0,0,0
DAPP1,0.829905180359492,0,15.6335721106689,9.30969343069169
DARS-AS1,40.6653538376151,23.8572725311412,23.9101691104349,43.0573321169491
DARS1,5287.32590407032,6712.56895308019,4991.70761274771,4603.64340147704
DARS2,2595.11349898413,3103.61427200574,3048.54656158045,2961.6462226388
DAW1,26.5569657715037,47.7145450622825,3.67848755545152,4.65484671534585
DAXX,2208.37768493661,1908.5818024913,2313.768672379,2048.13255475217
DAZ1,0,0,0,0
DAZ2,0,0,0,0
DAZ3,0,0,0,0
DAZ4,0,0,0,0
DAZAP1,2341.99241897449,1677.6000275307,2559.30771670539,2567.14796351324
DAZAP2,6032.58075603315,7194.05208961777,7111.43606657665,6817.02301462399
DAZL,0,0,0,0
DBET,0,0,0,0
DBF4,1864.79694026778,2759.85266326157,2258.59135904723,2113.30040876701
DBF4B,514.541211822885,285.202848895007,587.63838698338,605.13007299496
DBH,0,0,0,0
DBH-AS1,0,0,0,0
DBI,2185.14033988654,2426.93526930428,2593.33372659332,2386.77265329358
DBIL5P,16.5981036071898,24.9416940098295,15.6335721106689,11.6371167883646
DBIL5P2,4.97943108215695,3.25326443606471,4.5981094443144,1.16371167883646
DBN1,628.238221532136,289.54053480976,887.435122752678,991.482350368665
DBNDD1,19.9177243286278,3.25326443606471,32.1867661102008,40.7299087592762
DBNDD2,20.7476295089873,9.75979330819414,4.5981094443144,11.6371167883646
DBNL,1311.250184968,594.262970321154,1535.76855440101,1640.83346715941
DBP,18.2579139679088,8.6753718295059,29.4279004436121,74.4775474455336
DBR1,922.024655379396,1136.47370966527,1295.7472414078,1271.93686496825
DBT,1235.72881355528,1507.34585537665,1421.73544018201,1356.88781752331
DBX1,0,0,0,0
DBX2,0.829905180359492,0,0,0
DCAF1,2550.29861924472,2960.47063681889,3112.00047191198,3335.1976715453
DCAF10,1000.03574233319,1294.79924555376,604.191580982912,643.532558396563
DCAF11,1193.40364935695,753.672927688325,1392.3075397384,1214.91499270527
DCAF12,2220.826262642,2349.94134431741,2267.78757793586,2248.29096351204
DCAF12L1,0,0,0,0
DCAF12L2,0,0,0,0
DCAF13,2616.69103367348,2848.775224514,3028.31488002546,2791.74431752867
DCAF13P3,133.614734037878,130.130577442589,77.2482386644819,91.9332226280805
DCAF15,165.151130891539,86.753718295059,240.940934882074,288.600496351443
DCAF16,2017.49949345392,2316.32427847808,1793.26268328261,1618.72294526152
DCAF17,1041.53100135116,1384.80622828488,776.16087420027,695.899583944204
DCAF4,375.11714152249,355.690245009742,422.106446988062,322.3481350377
DCAF4L1,65.5625092483999,43.3768591475295,70.8108854424417,64.0041423360054
DCAF4L2,0,0,0,0
DCAF5,1024.10299256361,917.420570970249,682.359441536256,751.757744528354
DCAF6,2968.5708301459,3542.80497087447,3053.14467102476,3044.26975183618
DCAF7,1966.04537227164,1749.17184512413,1897.17995672412,2031.84059124846
DCAF8,3692.24814741938,3460.38893849417,4106.11173377276,3950.80114964979
DCAF8L1,0,0,0,0
DCAF8L2,0,0,0,0
DCAKD,170.130561973696,133.383841878653,238.182069215486,215.286660584745
DCANP1,0,0,0,0
DCBLD1,1356.06506470741,1700.37287858316,668.565113203313,655.169675184928
DCBLD2,1380.13231493784,1640.7296972553,889.274366530404,755.248879564864
DCC,0,0,0,0
DCD,0,0,0,0
DCDC1,4.97943108215695,14.0974792229471,1.83924377772576,0
DCDC2,37.3457331161771,47.7145450622825,3.67848755545152,3.49113503650939
DCDC2B,0,0,1.83924377772576,0
DCDC2C,0,0,0,0
DCHS1,0.829905180359492,0,0,1.16371167883646
DCHS2,0,0,0,0
DCK,719.52779137168,1076.83052833742,549.014267651139,521.342832118735
DCLK1,52.284026362648,55.3054954131001,17.4728158883947,22.1105218978928
DCLK2,131.954923677159,148.565742580289,77.2482386644819,81.4598175185523
DCLK3,0,0,0,0
DCLRE1A,1878.90532833389,2406.3312612092,1373.91510196114,1288.22882847196
DCLRE1B,1000.03574233319,998.752181871867,906.747182418799,889.075722631057
DCLRE1C,1278.05397775362,1600.60610254384,612.468177982678,546.944489053137
DCLRE1CP1,0,0,0,0
DCN,16.5981036071898,34.7014873180236,28.5082785547493,39.5661970804397
DCP1A,1603.37680845454,1842.43209229132,2264.10909038041,2255.27323358506
DCP1B,210.795915811311,241.825989747477,237.262447326623,266.48997445355
DCP2,4498.91598272881,6032.63668594267,3426.51115790309,3418.98491242153
DCPS,704.589498125209,469.554500272007,843.29327208726,779.686824820429
DCST1,0.829905180359492,2.16884295737648,0.919621888862879,8.14598175185523
DCST1-AS1,41.4952590179746,42.2924376688413,68.9716416647159,69.8227007301877
DCST2,2.48971554107848,6.50652887212943,6.43735322204015,8.14598175185523
DCSTAMP,0,0,0,0
DCT,1.65981036071898,6.50652887212943,2.75886566658864,2.32742335767292
DCTD,1667.27950734222,1537.70965677992,1733.48726050653,1469.76785037045
DCTN1,3415.88972235967,1934.60791797982,3987.48051010944,3800.68234307988
DCTN1-AS1,0.829905180359492,0,0,0
DCTN2,2939.52414883332,2555.98142526818,2590.57486092673,2457.75906570261
DCTN3,582.593436612363,446.781649219554,587.63838698338,614.439766425652
DCTN4,3444.10649849189,3915.84595954323,3226.95320801984,3138.53039782194
DCTN5,2659.84610305217,2975.65253752052,3472.49225234623,3331.70653650879
DCTN6,1466.44245369522,1662.41812682907,1254.36425640897,1278.91913504127
DCTPP1,556.03647084086,329.664129521224,1149.5273610786,1120.65434671951
DCUN1D1,2722.08899157913,3920.18364545798,2438.83724926436,2789.416894171
DCUN1D2,530.309410249715,476.061029144136,523.264854762978,630.731729929362
DCUN1D3,431.550693786936,521.606731249042,392.678546544449,331.657828468392
DCUN1D4,1751.09993055853,2381.38956719937,1281.03329118599,1429.03794161118
DCUN1D5,2019.989208995,2624.29997842554,1618.53452439867,1780.47886861979
DCX,0,0,0,0
DCXR,157.681984268303,56.3899168917884,360.491780434249,379.370007300687
DCXR-DT,0,0,0,0
DDA1,375.94704670285,216.884295737648,532.461073651607,527.161390512917
DDAH1,3426.67848970434,4392.99141016605,1852.11848416984,1864.26610949601
DDAH2,146.063311743271,84.5848753376825,122.309711218763,122.189726277829
DDB1,18308.5381839108,14933.5681830157,19903.3765406593,17812.9346679497
DDB2,1471.42188477738,1090.92800756037,862.605331753381,875.111182485019
DDC,6.63924144287594,5.42210739344119,4.5981094443144,3.49113503650939
DDC-AS1,0,1.08442147868824,0,0
DDHD1,1395.90051336467,1855.44515003557,995.950505638498,1159.05683212112
DDHD2,1553.58249763297,2091.84903238961,1119.17983874612,1049.66793431049
DDI1,0,1.08442147868824,0,0
DDI2,3058.20058962473,3707.63703563509,3296.84447157342,3359.63561680087
DDIAS,1638.23282602964,2206.79770913056,1394.14678351612,1324.30389051589
DDIT3,4314.677032689,3636.06521804166,471.766028986657,448.028996352038
DDIT4,9453.44990947497,6588.94490450973,7479.2848221218,8080.81389784039
DDIT4L,0,0,0,0
DDN,18.2579139679088,10.8442147868824,71.7305073313046,80.2961058397159
DDN-AS1,1.65981036071898,3.25326443606471,3.67848755545152,5.81855839418231
DDO,21.5775346893468,15.1819007016353,10.1158407774917,5.81855839418231
DDOST,3861.54880421272,2551.64373935342,4613.74301642506,4317.37032848327
DDR1,269.719183616835,110.6109908262,1172.51790830017,1299.86594526033
DDR2,13632.8523977654,16925.650439366,2819.56071125359,2862.7307299377
DDRGK1,595.042014317756,309.060121426148,1026.29802797097,1054.32278102583
DDT,1429.09672057905,1214.55205613083,1353.68342040616,1184.65848905552
DDTL,56.4335522644455,41.208016190153,85.5248356642478,60.513007299496
DDX1,7362.08885496905,10124.1589250334,7210.75523057384,7120.75176280031
DDX10,1968.53508781272,2696.95621749765,1960.63386705566,1825.86362409441
DDX11,1954.4266997466,1311.06556773408,2486.65758748523,2414.70173358566
DDX11-AS1,61.4129833466024,67.2341316786707,34.9456317767894,37.2387737227668
DDX11L1,0,0,0,0
DDX11L10,0,0,0,0
DDX11L16,0,0,0,0
DDX11L2,7.46914662323543,4.33768591475295,2.75886566658864,15.128251824874
DDX11L5,0,0,0,0
DDX11L9,0,0,0,0
DDX12P,318.683589258045,167.000907717989,504.872416985721,528.325102191754
DDX17,13251.9259199804,15482.285451232,15084.5578430178,14218.2292920239
DDX18,7131.37521482912,8976.84100058123,8180.03670143531,7546.67023725445
DDX19A,1639.89263639036,1379.38412089144,2884.85386536285,2564.82054015556
DDX19B,551.057039758703,477.145450622825,598.673849649734,605.13007299496
DDX20,2742.83662108812,3464.72662440892,2712.88457214549,2498.48897446188
DDX21,28131.2958986457,39133.5179014224,27678.7796109949,25273.4902409703
DDX23,6727.21139199404,4828.92884459872,9918.12207138615,8950.10652193123
DDX24,4057.40642677756,3713.05914302853,6063.98673516183,5637.01937228382
DDX25,0,0,0,0
DDX27,3607.59781902271,3446.29145927122,3806.31499800346,3517.90040512262
DDX28,273.038804338273,183.267229898312,444.177372320771,450.356419709711
DDX31,1770.1877497068,1506.26143389796,1984.54403616609,1984.12841241617
DDX39A,2046.54617476651,1112.61643713413,2883.93424347399,2787.08947081333
DDX39B,0,0,0,0
DDX39B-AS1,9.12895698395441,4.33768591475295,5.51773133317728,10.4734051095282
DDX3X,36430.3477022406,47217.8800250433,36788.5540420706,34995.1376059701
DDX3Y,0,7.59095035081766,0,0
DDX4,0,0,0,2.32742335767292
DDX41,1107.09351059956,648.484044255566,1414.37846507111,1418.56453650165
DDX42,3284.76470386287,3482.07736806793,2817.72146747586,2725.41275183499
DDX43,0,0,0,1.16371167883646
DDX46,6986.97171344656,10023.3077275154,6470.45961003922,5692.87753286797
DDX47,3051.56134818185,3372.55079872042,4527.29855887195,3953.12857300746
DDX49,843.183663245244,373.040988668754,1339.88909207322,1360.37895255982
DDX5,13974.7733320735,18155.3843961985,17012.0853220744,16212.8311095496
DDX50,2493.03516179991,3174.10166812047,1615.77565873208,1456.96702190325
DDX51,413.292779819027,292.793799245824,628.101750093347,650.514828469582
DDX52,3643.28374177817,4648.91487913648,3586.52536656523,3394.54696716596
DDX53,0,2.16884295737648,0,0
DDX54,1075.5571137459,550.886111173625,2000.17760827676,2212.21590146811
DDX55,1556.07221317405,2032.20585106176,1906.37617561275,1676.90852920334
DDX56,3302.19271265042,2173.18064329123,3785.16369455961,3598.19651096234
DDX58,546.077608676546,714.633754455549,119.550845552174,95.4243576645899
DDX59,963.51991439737,1061.64862763578,1034.57462497074,1062.46876277769
DDX59-AS1,0,1.08442147868824,0.919621888862879,5.81855839418231
DDX6,6304.78965519106,8007.36819863395,5602.33654695266,5780.15590878071
DDX60,384.246098506445,507.509252026095,171.969293217358,195.503562044526
DDX60L,451.468418115564,627.88003616049,243.699800548663,215.286660584745
DEAF1,296.276149388339,72.6562390721119,505.792038874584,513.19685036688
DECR1,377.606857063569,438.106277390048,482.801491653012,397.98939416207
DECR2,55.603647084086,29.2793799245824,167.371183773044,189.685003650343
DEDD,503.752444478212,453.288178091683,666.725869425587,623.749459856344
DEDD2,164.321225711179,104.104461954071,350.375939656757,393.334547446724
DEF6,0.829905180359492,0,0,3.49113503650939
DEF8,345.240555029549,238.572725311412,761.446923978464,718.010105842097
DEFA1,0,0,0,0
DEFA10P,0,0,0,0
DEFA11P,0,0,0,0
DEFA1B,0,0,0,0
DEFA3,0,0,0,0
DEFA4,0,0,0,0
DEFA5,0,0,0,0
DEFA6,0,0,0,0
DEFA8P,0,0,0,0
DEFA9P,0,0,0,0
DEFB1,7.46914662323543,4.33768591475295,48.7399601097326,45.384755474622
DEFB103A,0,0,0,0
DEFB103B,0,0,0,0
DEFB104A,0,0,0,0
DEFB104B,0,0,0,0
DEFB105A,0,0,0,0
DEFB105B,0,0,0,0
DEFB106A,0,0,0,0
DEFB106B,0,0,0,0
DEFB107A,0,0,0,0
DEFB107B,0,0,0,0
DEFB108B,0,0,0,0
DEFB109A,0,0,0,0
DEFB109B,0,0,0,0
DEFB110,0,0,0,0
DEFB112,0,0,0,0
DEFB113,0,0,0,0
DEFB114,0,0,0,0
DEFB115,0,0,0,0
DEFB116,0,0,0,0
DEFB118,0,0,0,0
DEFB119,0,0,0,0
DEFB121,0,0,0,0
DEFB122,0,0,0,0
DEFB123,0,0,0,0
DEFB124,0,0,0,0
DEFB125,0,0,0,0
DEFB126,0,0,0,0
DEFB127,0,0,0,0
DEFB128,0,0,0,0
DEFB129,0,0,0,0
DEFB130A,0,0,0,0
DEFB130B,0,0,0,0
DEFB131A,0,0,0,0
DEFB131B,0,0,0,0
DEFB132,0,0,0,0
DEFB133,0,0,0,0
DEFB134,0,0,0,0
DEFB135,0,0,0,0
DEFB136,0,0,0,0
DEFB4A,0,0,0,0
DEFB4B,0,0,0,0
DEFT1P,0,0,0,0
DEFT1P2,0,0,0,0
DEGS1,1762.71860308356,2313.07101404201,2713.80419403436,2492.6704160677
DEGS2,0,0,0.919621888862879,0
DEK,17412.2405891225,25586.924789649,12884.8222848578,12898.5802482233
DELE1,1354.40525434669,968.388380468596,1446.56523118131,1438.34763504187
DELEC1,14.1083880661114,15.1819007016353,0,1.16371167883646
DENND10,453.128228476283,699.451853753913,382.562705766958,379.370007300687
DENND10P1,206.646389909514,248.332518619606,228.066228437994,162.919635037105
DENND11,717.038075830601,944.531107937455,999.62899319395,974.026675186118
DENND1A,901.277025870408,907.660777662055,878.23890386405,1007.77431387238
DENND1B,627.408316351776,883.803505130914,441.418506654182,501.559733578515
DENND1C,0.829905180359492,0,0,0
DENND2A,12.4485777053924,4.33768591475295,0,0
DENND2B,258.100511091802,193.027023206506,341.179720768128,400.316817519743
DENND2C,141.913785841473,186.520494334377,95.6406764417394,103.570339416445
DENND2D,17.4280087875493,13.0130577442589,30.347522332475,29.0927919709115
DENND3,530.309410249715,341.592765786795,748.572217534384,772.704554747411
DENND4A,1929.52954433582,2452.96138479279,1596.46359906596,1465.11300365511
DENND4B,1034.89175990829,569.321276311325,1135.73303274566,1338.26843066193
DENND4C,2082.23209752197,2492.00055802557,1980.86554861064,1881.72178467856
DENND5A,6430.10533742534,5601.03693742475,4181.52072865951,3790.20893797036
DENND5B,2951.97272653871,3408.33670751713,3326.27237201703,3424.80347081571
DENND5B-AS1,7.46914662323543,5.42210739344119,6.43735322204015,4.65484671534585
DENND6A,1471.42188477738,1940.03002537326,1039.17273441505,1234.69809124549
DENND6A-DT,1.65981036071898,4.33768591475295,3.67848755545152,2.32742335767292
DENND6B,0.829905180359492,0,1.83924377772576,2.32742335767292
DENR,4794.36222693678,6597.62027633924,3233.39056124188,3270.02981753046
DEPDC1,4668.21663952214,6932.7065132539,4162.20866899339,3871.66875548891
DEPDC1-AS1,15.7681984268303,22.772851052453,14.7139502218061,16.2919635037105
DEPDC1B,1476.40131585954,1725.31457259299,1100.78740096887,997.300908762848
DEPDC4,32.3663020340202,45.545702104906,26.6690347770235,31.4202153285845
DEPDC5,495.453392674617,471.723343229384,622.584018760169,553.926759126156
DEPDC7,355.199417193863,380.631939019571,549.014267651139,586.510686133577
DEPP1,2.48971554107848,1.08442147868824,0,1.16371167883646
DEPTOR,208.306200270232,216.884295737648,411.070984321707,349.113503650939
DERA,1156.05791624077,1262.26660119311,1174.3571520779,1129.9640401502
DERL1,4631.70081158633,5508.86111173625,3930.46395299995,3765.77099271479
DERL2,1557.73202353477,1845.68535672738,1172.51790830017,1098.54382482162
DERL3,40.6653538376151,14.0974792229471,68.0520197758531,66.3315656936783
DERPC,1.65981036071898,1.08442147868824,0,1.16371167883646
DES,2.48971554107848,1.08442147868824,2.75886566658864,5.81855839418231
DESI1,2701.34136207015,2251.25898975678,3085.33143713496,3055.90686862455
DESI2,2907.1578467993,3543.88939235316,1836.48491205917,1775.82402190444
DET1,223.244493516703,223.390824609777,148.059124106924,207.14067883289
DEUP1,0,0,0,0
DEXI,74.6914662323543,65.0652887212943,255.65488510388,256.016569344022
DFFA,4473.18892213766,4073.08707395302,3641.702679897,3294.46776278602
DFFB,149.382932464709,125.792891527836,241.860556770937,225.760065694274
DGAT1,205.816484729154,126.877313006524,414.749471877159,360.750620439303
DGAT2,474.705763165629,361.112352403183,79.0874824422076,74.4775474455336
DGAT2L6,0,0,0,0
DGCR10,0,0,0,0
DGCR11,219.094967614906,173.507436590118,183.004755883713,186.193868613834
DGCR2,807.497740489786,390.391732327766,1068.60063485867,1079.92443796024
DGCR5,9.12895698395441,4.33768591475295,3.67848755545152,6.98227007301877
DGCR6,0,0,0,0
DGCR6L,120.336251152126,9.75979330819414,267.609969659098,265.326262774713
DGCR8,1733.67192177098,1302.39019590457,1580.83002695529,1628.03263869221
DGCR9,0.829905180359492,0,0.919621888862879,2.32742335767292
DGKA,9.9588621643139,4.33768591475295,13.7943283329432,8.14598175185523
DGKB,1.65981036071898,1.08442147868824,0.919621888862879,4.65484671534585
DGKD,1199.21298561947,820.907059366996,1636.92696217593,1731.60297810866
DGKE,774.301533275406,1028.03156179645,665.806247536725,694.735872265368
DGKG,0,0,0,0
DGKH,2612.54150777168,3382.31059202861,1558.75910162258,1766.51432847375
DGKI,5.80933626251644,4.33768591475295,1.83924377772576,4.65484671534585
DGKK,0,0,0,0
DGKQ,31.5363968536607,17.3507436590118,43.2222287765553,58.1855839418231
DGKZ,273.038804338273,104.104461954071,299.796735769299,357.259485402794
DGLUCY,512.051496281807,324.242022127783,386.241193322409,393.334547446724
DGUOK,746.084757143183,843.679910419449,972.040336528063,871.62004744851
DGUOK-AS1,34.0261123947392,31.4482228819589,16.5531939995318,13.9645401460375
DHCR24,7679.11263386638,6159.51399894919,13752.0257260555,13440.8698905611
DHCR7,2456.5193338641,1197.20131247181,4325.90136521098,4106.73851461387
DHDDS,902.106931050768,788.374415006349,867.203441197695,840.199832119926
DHDDS-AS1,6.63924144287594,4.33768591475295,3.67848755545152,3.49113503650939
DHDH,1.65981036071898,1.08442147868824,2.75886566658864,1.16371167883646
DHFR,1575.16003232232,1845.68535672738,1201.02618685492,1133.45517518671
DHFR2,42.3251641983341,52.0522309770354,73.5697511090303,64.0041423360054
DHFRP3,0,0,0,0
DHH,0,0,0.919621888862879,2.32742335767292
DHODH,243.162217845331,160.494378845859,616.146665538129,608.62120803147
DHPS,501.262728937133,228.812932003218,601.432715316323,588.83810949125
DHRS1,87.9699491181061,49.8833880196589,120.470467441037,90.769510949244
DHRS11,78.8409921341517,26.0261154885177,136.104039551706,123.353437956665
DHRS12,34.0261123947392,24.9416940098295,3.67848755545152,12.8008284672011
DHRS13,163.49132053082,122.539627091771,192.200974772342,216.450372263582
DHRS2,117.016630430688,104.104461954071,8.27659699976591,10.4734051095282
DHRS3,126.975492595002,43.3768591475295,90.1229451085622,88.4420875915711
DHRS4,200.007148466638,132.299420399965,351.29556154562,351.440927008611
DHRS4-AS1,98.7587164627795,123.624048570459,247.378288104115,228.087489051947
DHRS4L1,3.31962072143797,3.25326443606471,2.75886566658864,15.128251824874
DHRS4L2,1.65981036071898,0,6.43735322204015,1.16371167883646
DHRS7,766.832386652171,893.563298439108,461.650188209165,488.758905111314
DHRS7B,439.849745590531,297.131485160577,368.768377434015,397.98939416207
DHRS7C,0,0,0,0
DHRS9,0.829905180359492,0,4.5981094443144,0
DHRSX,356.859227554582,261.345576363865,396.357034099901,403.807952556252
DHTKD1,1493.82932464709,1611.45031733072,1747.28158883947,1629.19635037105
DHX15,9388.71730540693,11715.005234269,10841.4224478045,9966.02681755546
DHX16,3112.1444263481,2063.65407394372,3349.26291923861,3215.33536862514
DHX29,2185.14033988654,2856.36617486482,2346.87506037807,2171.48599270884
DHX30,2345.31203969592,1328.41631139309,4252.33161410195,4265.00330293563
DHX32,1975.17432925559,2251.25898975678,1599.22246473255,1612.90438686734
DHX33,1817.49234498729,1697.11961414709,1929.36672283432,2572.96652190742
DHX33-DT,0.829905180359492,0,0,0
DHX34,895.467689607892,605.107185108037,1363.79926118365,1459.29444526092
DHX35,1025.76280292433,967.303958989908,1092.5108039691,1061.30505109885
DHX36,4193.51087635651,5755.02478739848,3493.64355579008,4282.45897811818
DHX37,840.693947704165,408.826897465466,1332.53211696231,1409.25484307096
DHX38,1620.80481724209,946.699950894832,2741.39285070024,2640.46179927993
DHX40,2060.65456283262,2554.89700378949,1679.22956906362,1594.28500000595
DHX57,1470.59197959702,1815.32155532411,1776.70948928308,1646.65202555359
DHX58,32.3663020340202,15.1819007016353,29.4279004436121,36.0750620439303
DHX8,4034.16908172749,3415.92765786795,4181.52072865951,3940.32774454026
DHX9,19209.8152097812,21406.4799893058,26356.3633348101,23583.7808832997
DIABLO,959.370388495573,994.414495957114,1206.5439181881,1105.52609489464
DIAPH1,6229.26828377835,6974.99895092275,7379.96565812461,8431.09111317017
DIAPH1-AS1,0,0,0,0
DIAPH2,4026.69993510425,5496.93247547068,2779.09734814362,2831.31051460911
DIAPH2-AS1,0,0,0,0
DIAPH3,4677.3455965061,6261.44961794589,2941.87042247235,2995.39386132505
DIAPH3-AS1,0,0,0,0
DIAPH3-AS2,0,0,0,0
DICER1,4556.17944017361,5762.6157377493,4279.00064887898,4445.37861315528
DICER1-AS1,11.6186725250329,19.5195866163883,19.3120596661205,20.9468102190563
DIDO1,3194.30503920368,2625.38439990422,3586.52536656523,3996.18590512441
DIMT1,1392.58089264323,1650.4894905635,1470.47540029174,1479.07754380114
DINOL,2.48971554107848,0,0,0
DIO1,0,0,0,0
DIO2,2301.32706513687,3033.126875891,2137.20126971733,2078.38905840192
DIO2-AS1,0,0,1.83924377772576,0
DIO3,2.48971554107848,0,5.51773133317728,2.32742335767292
DIO3OS,3.31962072143797,1.08442147868824,2.75886566658864,3.49113503650939
DIP2A,607.490592023148,461.963549921189,611.548556093815,612.112343067979
DIP2A-IT1,11.6186725250329,13.0130577442589,5.51773133317728,11.6371167883646
DIP2B,10328.1699695739,10917.9554474332,8129.45749754785,7575.76302922537
DIP2C,5.80933626251644,1.08442147868824,3.67848755545152,8.14598175185523
DIPK1A,204.986579548795,239.657146790101,168.290805661907,196.667273723362
DIPK1B,16.5981036071898,13.0130577442589,35.8652536656523,33.7476386862574
DIPK1C,0,0,0,0
DIPK2A,541.098177594389,802.471894229296,780.758983644584,1026.39370073376
DIPK2B,0,0,0,0
DIRAS1,27.3868709518632,10.8442147868824,8.27659699976591,19.7830985402199
DIRAS2,0,0,0,0
DIRAS3,0,4.33768591475295,0.919621888862879,1.16371167883646
DIRC1,0,0,0,0
DIRC3,7.46914662323543,1.08442147868824,7.35697511090303,0
DIRC3-AS1,14.1083880661114,8.6753718295059,0,0
DIS3,3520.45777508497,4719.40227525121,4366.36472832095,4118.37563140224
DIS3L,1035.72166508865,1174.42846141936,1860.3950811696,1800.26196716001
